Vge,Ice,Vce
15.4,372,15.1758317583176
15.4,372,16.3756037560376
15.4,372,17.5753757537575
15.4,372,18.7751477514775
15.4,372,19.9749197491975
15.4,372,21.1746917469175
15.4,372,22.3744637446374
15.4,372,23.5742357423574
15.4,372,24.7740077400774
15.4,372,25.9737797377974
15.4,372,27.1735517355173
15.4,372,28.3733237332373
15.4,372,29.5730957309573
15.4,372,30.7728677286773
15.4,372,31.9726397263973
15.409770097701,372,31.2183921839218
15.419768197682,372,30.4185441854419
15.429766297663,372,29.6186961869619
15.439764397644,372,28.8188481884819
15.449762497625,372,28.0190001900019
15.459760597606,372,27.2191521915219
15.469758697587,372,26.4193041930419
15.479756797568,372,25.619456194562
15.489754897549,372,24.819608196082
15.49975299753,372,24.019760197602
15.509751097511,372,23.219912199122
15.519749197492,372,22.420064200642
15.529747297473,372,21.620216202162
15.539745397454,372,20.820368203682
15.549743497435,372,20.0205202052021
15.559741597416,372,19.2206722067221
15.569739697397,372,18.4208242082421
15.579737797378,372,17.6209762097621
15.589735897359,372,16.8211282112821
15.59973399734,372,16.0212802128021
15.6,372,16.3892838928389
15.6,372,16.7892078920789
15.6,372,17.1891318913189
15.6,372,17.5890558905589
15.6,372,17.9889798897989
15.6,372,18.3889038890389
15.6,372,18.7888278882789
15.6,372,19.1887518875189
15.6,372,19.5886758867589
15.6,372,19.9885998859989
15.6,372,20.3885238852389
15.6,372,20.7884478844788
15.6,372,21.1883718837188
15.6,372,21.5882958829588
15.6,372,21.9882198821988
15.6,372,22.3881438814388
15.6,372,22.7880678806788
15.6,372,23.1879918799188
15.6,372,23.5879158791588
15.6,372,23.9878398783988
15.590305903059,372.193881938819,23.2244722447225
15.580307803078,372.393843938439,22.4246242462425
15.570309703097,372.593805938059,21.6247762477625
15.560311603116,372.793767937679,20.8249282492825
15.550313503135,372.993729937299,20.0250802508025
15.540315403154,373.193691936919,19.2252322523225
15.530317303173,373.393653936539,18.4253842538425
15.520319203192,373.593615936159,17.6255362553626
15.510321103211,373.793577935779,16.8256882568826
15.50032300323,373.993539935399,16.0258402584026
15.490324903249,374.193501935019,15.2259922599226
15.480326803268,374.393463934639,14.4261442614426
15.470328703287,374.593425934259,13.6262962629626
15.460330603306,374.793387933879,12.8264482644827
15.450332503325,374.993349933499,12.0266002660027
15.440334403344,375.193311933119,11.2267522675227
15.430336303363,375.393273932739,10.4269042690427
15.420338203382,375.593235932359,9.62705627056272
15.410340103401,375.793197931979,8.82720827208271
15.40034200342,375.993159931599,8.02736027360274
15.409656096561,376,8.77248772487724
15.419654196542,376,9.57233572335724
15.429652296523,376,10.3721837218372
15.439650396504,376,11.1720317203172
15.449648496485,376,11.9718797187972
15.459646596466,376,12.7717277172772
15.469644696447,376,13.5715757157571
15.479642796428,376,14.3714237142371
15.489640896409,376,15.1712717127171
15.49963899639,376,15.9711197111971
15.509637096371,376,16.7709677096771
15.519635196352,376,17.5708157081571
15.529633296333,376,18.3706637066371
15.539631396314,376,19.170511705117
15.549629496295,376,19.970359703597
15.559627596276,376,20.770207702077
15.569625696257,376,21.570055700557
15.579623796238,376,22.369903699037
15.589621896219,376,23.169751697517
15.5996199962,376,23.9695996959969
15.6,376,23.6152761527615
15.6,376,23.2153521535215
15.6,376,22.8154281542816
15.6,376,22.4155041550415
15.6,376,22.0155801558016
15.6,376,21.6156561565616
15.6,376,21.2157321573216
15.6,376,20.8158081580816
15.6,376,20.4158841588416
15.6,376,20.0159601596016
15.6,376,19.6160361603616
15.6,376,19.2161121611216
15.6,376,18.8161881618816
15.6,376,18.4162641626416
15.6,376,18.0163401634016
15.6,376,17.6164161641617
15.6,376,17.2164921649216
15.6,376,16.8165681656817
15.6,376,16.4166441664417
15.6,376,16.0167201672017
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,375.809158091581,16
15.6,375.609196091961,16
15.6,375.409234092341,16
15.6,375.209272092721,16
15.6,375.009310093101,16
15.6,374.809348093481,16
15.6,374.609386093861,16
15.6,374.409424094241,16
15.6,374.209462094621,16
15.6,374.009500095001,16
15.6,373.809538095381,16
15.6,373.609576095761,16
15.6,373.409614096141,16
15.6,373.209652096521,16
15.6,373.009690096901,16
15.6,372.809728097281,16
15.6,372.609766097661,16
15.6,372.409804098041,16
15.6,372.209842098421,16
15.6,372.009880098801,16
15.6,371.809918099181,16.380163801638
15.6,371.609956099561,16.780087800878
15.6,371.409994099941,17.180011800118
15.6,371.210032100321,17.579935799358
15.6,371.010070100701,17.979859798598
15.6,370.810108101081,18.379783797838
15.6,370.610146101461,18.779707797078
15.6,370.410184101841,19.179631796318
15.6,370.210222102221,19.579555795558
15.6,370.010260102601,19.9794797947979
15.6,369.810298102981,20.3794037940379
15.6,369.610336103361,20.7793277932779
15.6,369.410374103741,21.1792517925179
15.6,369.210412104121,21.5791757917579
15.6,369.010450104501,21.9790997909979
15.6,368.810488104881,22.3790237902379
15.6,368.610526105261,22.7789477894779
15.6,368.410564105641,23.1788717887179
15.6,368.210602106021,23.5787957879579
15.6,368.010640106401,23.9787197871979
15.6,368.189321893219,23.2427124271243
15.6,368.389283892839,22.4428644286443
15.6,368.589245892459,21.6430164301643
15.6,368.789207892079,20.8431684316843
15.6,368.989169891699,20.0433204332043
15.6,369.189131891319,19.2434724347244
15.6,369.389093890939,18.4436244362444
15.6,369.589055890559,17.6437764377644
15.6,369.789017890179,16.8439284392844
15.6,369.988979889799,16.0440804408044
15.6,370.188941889419,15.2442324423244
15.6,370.388903889039,14.4443844438445
15.6,370.588865888659,13.6445364453645
15.6,370.788827888279,12.8446884468845
15.6,370.988789887899,12.0448404484045
15.6,371.188751887519,11.2449924499245
15.6,371.388713887139,10.4451444514445
15.6,371.588675886759,9.64529645296454
15.6,371.788637886379,8.84544845448454
15.6,371.988599885999,8.04560045600456
15.6094280942809,372,8
15.6194261942619,372,8
15.6294242942429,372,8
15.6394223942239,372,8
15.6494204942049,372,8
15.6594185941859,372,8
15.6694166941669,372,8
15.6794147941479,372,8
15.6894128941289,372,8
15.6994109941099,372,8
15.7094090940909,372,8
15.7194071940719,372,8
15.7294052940529,372,8
15.7394033940339,372,8
15.7494014940149,372,8
15.7593995939959,372,8
15.7693976939769,372,8
15.7793957939579,372,8
15.7893938939389,372,8
15.7993919939199,372,8
15.7906099060991,372.375603756038,8.7512075120751
15.7806118061181,372.775527755278,9.5510555105551
15.7706137061371,373.175451754518,10.3509035090351
15.7606156061561,373.575375753758,11.1507515075151
15.7506175061751,373.975299752998,11.9505995059951
15.7406194061941,374.375223752238,12.7504475044751
15.7306213062131,374.775147751478,13.550295502955
15.7206232062321,375.175071750718,14.350143501435
15.7106251062511,375.574995749958,15.149991499915
15.7006270062701,375.974919749198,15.949839498395
15.6906289062891,376.374843748437,16.749687496875
15.6806308063081,376.774767747678,17.549535495355
15.6706327063271,377.174691746917,18.3493834938349
15.6606346063461,377.574615746157,19.1492314923149
15.6506365063651,377.974539745397,19.9490794907949
15.6406384063841,378.374463744637,20.7489274892749
15.6306403064031,378.774387743877,21.5487754877549
15.6206422064221,379.174311743117,22.3486234862348
15.6106441064411,379.574235742357,23.1484714847148
15.6006460064601,379.974159741597,23.9483194831948
15.5906479064791,380,24.3740837408374
15.5806498064981,380,24.7740077400774
15.5706517065171,380,25.1739317393174
15.5606536065361,380,25.5738557385574
15.5506555065551,380,25.9737797377974
15.5406574065741,380,26.3737037370374
15.5306593065931,380,26.7736277362773
15.5206612066121,380,27.1735517355174
15.5106631066311,380,27.5734757347574
15.5006650066501,380,27.9733997339973
15.4906669066691,380,28.3733237332373
15.4806688066881,380,28.7732477324773
15.4706707067071,380,29.1731717317173
15.4606726067261,380,29.5730957309573
15.4506745067451,380,29.9730197301973
15.4406764067641,380,30.3729437294373
15.4306783067831,380,30.7728677286773
15.4206802068021,380,31.1727917279173
15.4106821068211,380,31.5727157271573
15.4006840068401,380,31.9726397263973
15.4,380,31.2548725487255
15.4,380,30.4550245502455
15.4,380,29.6551765517655
15.4,380,28.8553285532855
15.4,380,28.0554805548056
15.4,380,27.2556325563256
15.4,380,26.4557845578456
15.4,380,25.6559365593656
15.4,380,24.8560885608856
15.4,380,24.0562405624056
15.4,380,23.2563925639257
15.4,380,22.4565445654457
15.4,380,21.6566965669657
15.4,380,20.8568485684857
15.4,380,20.0570005700057
15.4,380,19.2571525715258
15.4,380,18.4573045730457
15.4,380,17.6574565745657
15.4,380,16.8576085760858
15.4,380,16.0577605776058
15.4185521855219,379.814478144781,15.6289562895629
15.4385483854839,379.614516145162,15.2290322903229
15.4585445854459,379.414554145541,14.8291082910829
15.4785407854079,379.214592145922,14.4291842918429
15.4985369853699,379.014630146301,14.0292602926029
15.5185331853319,378.814668146681,13.6293362933629
15.5385293852939,378.614706147062,13.2294122941229
15.5585255852559,378.414744147441,12.829488294883
15.5785217852179,378.214782147822,12.429564295643
15.5985179851799,378.014820148201,12.029640296403
15.6185141851419,377.814858148582,11.629716297163
15.6385103851039,377.614896148962,11.229792297923
15.6585065850659,377.414934149342,10.829868298683
15.6785027850279,377.214972149722,10.429944299443
15.6984989849899,377.015010150102,10.030020300203
15.7184951849519,376.815048150482,9.630096300963
15.7384913849139,376.615086150862,9.23017230172303
15.7584875848759,376.415124151242,8.83024830248303
15.7784837848379,376.215162151622,8.43032430324303
15.7984799847998,376.015200152002,8.03040030400305
15.8,376,8.36952369523695
15.8,376,8.76944769447695
15.8,376,9.16937169371693
15.8,376,9.56929569295693
15.8,376,9.96921969219693
15.8,376,10.3691436914369
15.8,376,10.7690676906769
15.8,376,11.1689916899169
15.8,376,11.5689156891569
15.8,376,11.9688396883969
15.8,376,12.3687636876369
15.8,376,12.7686876868769
15.8,376,13.1686116861169
15.8,376,13.5685356853568
15.8,376,13.9684596845968
15.8,376,14.3683836838368
15.8,376,14.7683076830768
15.8,376,15.1682316823168
15.8,376,15.5681556815568
15.8,376,15.9680796807968
15.7907999079991,376,15.6319963199632
15.7808018080181,376,15.2320723207232
15.7708037080371,376,14.8321483214832
15.7608056080561,376,14.4322243222432
15.7508075080751,376,14.0323003230032
15.7408094080941,376,13.6323763237633
15.7308113081131,376,13.2324523245233
15.7208132081321,376,12.8325283252833
15.7108151081511,376,12.4326043260433
15.7008170081701,376,12.0326803268033
15.6908189081891,376,11.6327563275633
15.6808208082081,376,11.2328323283233
15.6708227082271,376,10.8329083290833
15.6608246082461,376,10.4329843298433
15.6508265082651,376,10.0330603306033
15.6408284082841,376,9.63313633136332
15.6308303083031,376,9.23321233212332
15.6208322083221,376,8.83328833288334
15.6108341083411,376,8.43336433364334
15.6008360083601,376,8.03344033440334
15.5908379083791,376,7.63351633516336
15.5808398083981,376,7.23359233592336
15.5708417084171,376,6.83366833668336
15.5608436084361,376,6.43374433744339
15.5508455084551,376,6.03382033820338
15.5408474084741,376,5.63389633896338
15.5308493084931,376,5.23397233972341
15.5208512085121,376,4.83404834048341
15.5108531085311,376,4.4341243412434
15.5008550085501,376,4.03420034200343
15.4908569085691,376,3.63427634276343
15.4808588085881,376,3.23435234352343
15.4708607086071,376,2.83442834428345
15.4608626086261,376,2.43450434504345
15.4508645086451,376,2.03458034580348
15.4408664086641,376,1.63465634656347
15.4308683086831,376,1.23473234732347
15.4208702087021,376,0.834808348083499
15.4108721087211,376,0.434884348843497
15.4008740087401,376,0.0349603496034945
15.4273722737227,376,0.364963649636479
15.4573665736657,376,0.764887648876481
15.4873608736087,376,1.16481164811648
15.5173551735517,376,1.56473564735646
15.5473494734947,376,1.96465964659646
15.5773437734377,376,2.36458364583646
15.6073380733807,376,2.76450764507644
15.6373323733237,376,3.16443164431644
15.6673266732667,376,3.56435564355644
15.6973209732097,376,3.96427964279641
15.7273152731527,376,4.36420364203642
15.7573095730957,376,4.76412764127642
15.7873038730387,376,5.16405164051639
15.8172981729817,376,5.56397563975639
15.8472924729247,376,5.9638996389964
15.8772867728677,376,6.36382363823637
15.9072810728107,376,6.76374763747637
15.9372753727537,376,7.16367163671637
15.9672696726967,376,7.56359563595635
15.9972639726397,376,7.96351963519635
15.9818278182782,375.818278182782,8.36344363443635
15.9618316183162,375.618316183162,8.76336763367632
15.9418354183542,375.418354183542,9.16329163291633
15.9218392183922,375.218392183922,9.56321563215633
15.9018430184302,375.018430184302,9.9631396313963
15.8818468184682,374.818468184682,10.3630636306363
15.8618506185062,374.618506185062,10.7629876298763
15.8418544185442,374.418544185442,11.1629116291163
15.8218582185822,374.218582185822,11.5628356283563
15.8018620186202,374.018620186202,11.9627596275963
15.7818658186582,373.818658186582,12.3626836268363
15.7618696186962,373.618696186962,12.7626076260763
15.7418734187342,373.418734187342,13.1625316253162
15.7218772187722,373.218772187722,13.5624556245562
15.7018810188102,373.018810188102,13.9623796237962
15.6818848188482,372.818848188482,14.3623036230362
15.6618886188862,372.618886188862,14.7622276222762
15.6418924189242,372.418924189242,15.1621516215162
15.6218962189622,372.218962189622,15.5620756207562
15.6019000190002,372.019000190002,15.9619996199962
15.6,372.180961809618,15.2761527615276
15.6,372.380923809238,14.4763047630477
15.6,372.580885808858,13.6764567645677
15.6,372.780847808478,12.8766087660877
15.6,372.980809808098,12.0767607676077
15.6,373.180771807718,11.2769127691277
15.6,373.380733807338,10.4770647706477
15.6,373.580695806958,9.67721677216775
15.6,373.780657806578,8.87736877368775
15.6,373.980619806198,8.07752077520775
15.6,374.180581805818,7.2776727767278
15.6,374.380543805438,6.47782477824779
15.6,374.580505805058,5.67797677976779
15.6,374.780467804678,4.87812878128784
15.6,374.980429804298,4.07828078280784
15.6,375.180391803918,3.27843278432783
15.6,375.380353803538,2.47858478584789
15.6,375.580315803158,1.67873678736788
15.6,375.780277802778,0.878888788887878
15.6,375.980239802398,0.0790407904079302
15.5909899098991,376,0.720807208072074
15.5809918099181,376,1.52065520655208
15.5709937099371,376,2.32050320503203
15.5609956099561,376,3.12035120351203
15.5509975099751,376,3.92019920199203
15.5409994099941,376,4.72004720047198
15.5310013100131,376,5.51989519895199
15.5210032100321,376,6.31974319743199
15.5110051100511,376,7.11959119591194
15.5010070100701,376,7.91943919439194
15.4910089100891,376,8.71928719287195
15.4810108101081,376,9.51913519135189
15.4710127101271,376,10.3189831898319
15.4610146101461,376,11.1188311883118
15.4510165101651,376,11.9186791867918
15.4410184101841,376,12.7185271852719
15.4310203102031,376,13.5183751837518
15.4210222102221,376,14.3182231822318
15.4110241102411,376,15.1180711807118
15.4010260102601,376,15.9179191791918
15.4179441794418,376,15.6411164111641
15.4379403794038,376,15.2411924119241
15.4579365793658,376,14.8412684126841
15.4779327793278,376,14.4413444134441
15.4979289792898,376,14.0414204142041
15.5179251792518,376,13.6414964149642
15.5379213792138,376,13.2415724157242
15.5579175791758,376,12.8416484164842
15.5779137791378,376,12.4417244172442
15.5979099790998,376,12.0418004180042
15.6179061790618,376,11.6418764187642
15.6379023790238,376,11.2419524195242
15.6578985789858,376,10.8420284202842
15.6778947789478,376,10.4421044210442
15.6978909789098,376,10.0421804218042
15.7178871788718,376,9.64225642256423
15.7378833788338,376,9.24233242332423
15.7578795787958,376,8.84240842408426
15.7778757787578,376,8.44248442484425
15.7978719787198,376,8.04256042560425
15.7910659106591,375.821318213182,8.71472714727145
15.7810678106781,375.621356213562,9.51457514575145
15.7710697106971,375.421394213942,10.3144231442315
15.7610716107161,375.221432214322,11.1142711427114
15.7510735107351,375.021470214702,11.9141191411914
15.7410754107541,374.821508215082,12.7139671396714
15.7310773107731,374.621546215462,13.5138151381514
15.7210792107921,374.421584215842,14.3136631366314
15.7110811108111,374.221622216222,15.1135111351114
15.7010830108301,374.021660216602,15.9133591335913
15.6910849108491,373.821698216982,16.7132071320713
15.6810868108681,373.621736217362,17.5130551305513
15.6710887108871,373.421774217742,18.3129031290313
15.6610906109061,373.221812218122,19.1127511275113
15.6510925109251,373.021850218502,19.9125991259912
15.6410944109441,372.821888218882,20.7124471244712
15.6310963109631,372.621926219262,21.5122951229512
15.6210982109821,372.421964219642,22.3121431214312
15.6111001110011,372.222002220022,23.1119911199112
15.6011020110201,372.022040220402,23.9118391183912
15.6088960889609,372,23.2883128831289
15.6188941889419,372,22.4884648846489
15.6288922889229,372,21.6886168861689
15.6388903889039,372,20.8887688876889
15.6488884888849,372,20.0889208892089
15.6588865888659,372,19.2890728907289
15.6688846888469,372,18.489224892249
15.6788827888279,372,17.689376893769
15.6888808888089,372,16.8895288952889
15.6988789887899,372,16.089680896809
15.7088770887709,372,15.289832898329
15.7188751887519,372,14.489984899849
15.7288732887329,372,13.690136901369
15.7388713887139,372,12.890288902889
15.7488694886949,372,12.090440904409
15.7588675886759,372,11.2905929059291
15.7688656886569,372,10.4907449074491
15.7788637886379,372,9.69089690896908
15.7888618886189,372,8.89104891048913
15.7988599885999,372,8.09120091200913
15.8,372,8.35432354323544
15.8,372,8.75424754247541
15.8,372,9.15417154171541
15.8,372,9.55409554095542
15.8,372,9.95401954019539
15.8,372,10.3539435394354
15.8,372,10.7538675386754
15.8,372,11.1537915379154
15.8,372,11.5537155371554
15.8,372,11.9536395363954
15.8,372,12.3535635356353
15.8,372,12.7534875348753
15.8,372,13.1534115341153
15.8,372,13.5533355333553
15.8,372,13.9532595325953
15.8,372,14.3531835318353
15.8,372,14.7531075310753
15.8,372,15.1530315303153
15.8,372,15.5529555295553
15.8,372,15.9528795287953
15.8,372.176401764018,15.6471964719647
15.8,372.376363763638,15.2472724727247
15.8,372.576325763258,14.8473484734847
15.8,372.776287762878,14.4474244742447
15.8,372.976249762498,14.0475004750048
15.8,373.176211762118,13.6475764757648
15.8,373.376173761738,13.2476524765248
15.8,373.576135761358,12.8477284772848
15.8,373.776097760978,12.4478044780448
15.8,373.976059760598,12.0478804788048
15.8,374.176021760218,11.6479564795648
15.8,374.375983759838,11.2480324803248
15.8,374.575945759458,10.8481084810848
15.8,374.775907759078,10.4481844818448
15.8,374.975869758698,10.0482604826048
15.8,375.175831758318,9.64833648336483
15.8,375.375793757938,9.24841248412486
15.8,375.575755757558,8.84848848488485
15.8,375.775717757178,8.44856448564485
15.8,375.975679756798,8.04864048640488
15.7912179121791,376.175641756418,8.3512835128351
15.7812198121981,376.375603756038,8.7512075120751
15.7712217122171,376.575565755658,9.1511315113151
15.7612236122361,376.775527755278,9.5510555105551
15.7512255122551,376.975489754898,9.9509795097951
15.7412274122741,377.175451754518,10.3509035090351
15.7312293122931,377.375413754138,10.7508275082751
15.7212312123121,377.575375753758,11.1507515075151
15.7112331123311,377.775337753378,11.5506755067551
15.7012350123501,377.975299752998,11.9505995059951
15.6912369123691,378.175261752618,12.3505235052351
15.6812388123881,378.375223752238,12.7504475044751
15.6712407124071,378.575185751858,13.150371503715
15.6612426124261,378.775147751478,13.550295502955
15.6512445124451,378.975109751098,13.950219502195
15.6412464124641,379.175071750718,14.350143501435
15.6312483124831,379.375033750338,14.750067500675
15.6212502125021,379.574995749958,15.149991499915
15.6112521125211,379.774957749578,15.549915499155
15.6012540125401,379.974919749198,15.949839498395
15.6087440874409,380,15.650236502365
15.6187421874219,380,15.250312503125
15.6287402874029,380,14.850388503885
15.6387383873839,380,14.450464504645
15.6487364873649,380,14.0505405054051
15.6587345873459,380,13.6506165061651
15.6687326873269,380,13.2506925069251
15.6787307873079,380,12.8507685076851
15.6887288872889,380,12.4508445084451
15.6987269872699,380,12.0509205092051
15.7087250872509,380,11.6509965099651
15.7187231872319,380,11.2510725107251
15.7287212872129,380,10.8511485114851
15.7387193871939,380,10.4512245122451
15.7487174871749,380,10.0513005130051
15.7587155871559,380,9.65137651376517
15.7687136871369,380,9.25145251452517
15.7787117871179,380,8.85152851528517
15.7887098870989,380,8.45160451604517
15.7987079870799,380,8.05168051680516
15.7912939129391,379.651756517565,8.34824348243484
15.7812958129581,379.251832518325,8.74816748167478
15.7712977129771,378.851908519085,9.14809148091479
15.7612996129961,378.451984519845,9.54801548015479
15.7513015130151,378.052060520605,9.94793947939479
15.7413034130341,377.652136521365,10.3478634786348
15.7313053130531,377.252212522125,10.7477874778748
15.7213072130721,376.852288522885,11.1477114771147
15.7113091130911,376.452364523645,11.5476354763547
15.7013110131101,376.052440524405,11.9475594755947
15.6913129131291,375.652516525165,12.3474834748347
15.6813148131481,375.252592525925,12.7474074740747
15.6713167131671,374.852668526685,13.1473314733148
15.6613186131861,374.452744527445,13.5472554725547
15.6513205132051,374.052820528205,13.9471794717947
15.6413224132241,373.652896528965,14.3471034710347
15.6313243132431,373.252972529725,14.7470274702747
15.6213262132621,372.853048530485,15.1469514695147
15.6113281132811,372.453124531245,15.5468754687547
15.6013300133001,372.053200532005,15.9467994679947
15.6,372.173361733617,15.6532765327653
15.6,372.373323733237,15.2533525335253
15.6,372.573285732857,14.8534285342853
15.6,372.773247732477,14.4535045350453
15.6,372.973209732097,14.0535805358053
15.6,373.173171731717,13.6536565365654
15.6,373.373133731337,13.2537325373254
15.6,373.573095730957,12.8538085380854
15.6,373.773057730577,12.4538845388454
15.6,373.973019730197,12.0539605396054
15.6,374.172981729817,11.6540365403654
15.6,374.372943729437,11.2541125411254
15.6,374.572905729057,10.8541885418854
15.6,374.772867728677,10.4542645426454
15.6,374.972829728297,10.0543405434054
15.6,375.172791727917,9.65441654416543
15.6,375.372753727537,9.25449254492548
15.6,375.572715727157,8.85456854568548
15.6,375.772677726777,8.45464454644548
15.6,375.972639726397,8.05472054720548
15.5913699136991,375.827398273983,8.69040690406905
15.5813718137181,375.627436274363,9.49025490254905
15.5713737137371,375.427474274743,10.2901029010289
15.5613756137561,375.227512275123,11.0899508995089
15.5513775137751,375.027550275503,11.889798897989
15.5413794137941,374.827588275883,12.689646896469
15.5313813138131,374.627626276263,13.489494894949
15.5213832138321,374.427664276643,14.289342893429
15.5113851138511,374.227702277023,15.0891908919089
15.5013870138701,374.027740277403,15.8890388903889
15.4913889138891,373.827778277783,16.6888868888689
15.4813908139081,373.627816278163,17.4887348873489
15.4713927139271,373.427854278543,18.2885828858289
15.4613946139461,373.227892278923,19.0884308843089
15.4513965139651,373.027930279303,19.8882788827888
15.4413984139841,372.827968279683,20.6881268812688
15.4314003140031,372.628006280063,21.4879748797488
15.4214022140221,372.428044280443,22.2878228782288
15.4114041140411,372.228082280823,23.0876708767088
15.4014060140601,372.028120281203,23.8875188751888
15.4,372.171841718417,23.3126331263313
15.4,372.371803718037,22.5127851278513
15.4,372.571765717657,21.7129371293713
15.4,372.771727717277,20.9130891308913
15.4,372.971689716897,20.1132411324113
15.4,373.171651716517,19.3133931339313
15.4,373.371613716137,18.5135451354514
15.4,373.571575715757,17.7136971369714
15.4,373.771537715377,16.9138491384914
15.4,373.971499714997,16.1140011400114
15.4,374.171461714617,15.3141531415314
15.4,374.371423714237,14.5143051430515
15.4,374.571385713857,13.7144571445715
15.4,374.771347713477,12.9146091460915
15.4,374.971309713097,12.1147611476115
15.4,375.171271712717,11.3149131491315
15.4,375.371233712337,10.5150651506515
15.4,375.571195711957,9.71521715217159
15.4,375.771157711577,8.91536915369159
15.4,375.971119711197,8.11552115521158
15.4085540855409,376,8.34216342163421
15.4185521855219,376,8.74208742087421
15.4285502855029,376,9.14201142011422
15.4385483854839,376,9.54193541935416
15.4485464854649,376,9.94185941859416
15.4585445854459,376,10.3417834178342
15.4685426854269,376,10.7417074170742
15.4785407854079,376,11.1416314163142
15.4885388853889,376,11.5415554155542
15.4985369853699,376,11.9414794147941
15.5085350853509,376,12.3414034140341
15.5185331853319,376,12.7413274132741
15.5285312853129,376,13.1412514125141
15.5385293852939,376,13.5411754117541
15.5485274852749,376,13.9410994109941
15.5585255852559,376,14.3410234102341
15.5685236852369,376,14.7409474094741
15.5785217852179,376,15.1408714087141
15.5885198851989,376,15.5407954079541
15.5985179851799,376,15.9407194071941
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6,376,16
15.6084780847808,376,16
15.6184761847618,376,16
15.6284742847428,376,16
15.6384723847238,376,16
